Release,Filename,size,LOC_added,MAX_LOC_added,AVG_LOC_Added,CHURN,MAX_Churn,AVG_Churn,NR,NAUTH,CHGSETSIZE,MAX_ChgSet,AVG_ChgSet,BUGGYNESS
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/map/CachedMap.java,48,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/map/IBackingMap.java,6,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/map/MapCombinerAggStateUpdater.java,57,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/map/MapReducerAggStateUpdater.java,63,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/map/MapState.java,7,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/map/MicroBatchIBackingMap.java,59,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/map/NonTransactionalMap.java,39,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/map/OpaqueMap.java,93,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/map/ReadOnlyMapState.java,6,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/map/RemovableMapState.java,6,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/map/SnapshottableMap.java,46,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/map/TransactionalMap.java,81,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/snapshot/ReadOnlySnapshottable.java,5,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/state/snapshot/Snapshottable.java,6,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/testing/CountAsAggregator.java,22,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/testing/FeederBatchSpout.java,145,1,1,1,1,1,1,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/testing/FeederCommitterBatchSpout.java,60,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/testing/FixedBatchSpout.java,64,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/testing/IFeeder.java,4,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/testing/LRUMemoryMapState.java,128,12,12,12,12,12,12,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/testing/MemoryBackingMap.java,25,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/testing/MemoryMapState.java,148,12,12,12,12,12,12,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/testing/Split.java,15,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/testing/StringLength.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/testing/TrueFilter.java,9,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/testing/TuplifyArgs.java,21,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/topology/BatchInfo.java,12,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/topology/ITridentBatchBolt.java,13,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/topology/MasterBatchCoordinator.java,253,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/topology/TransactionAttempt.java,39,2,2,2,2,2,2,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/topology/TridentBoltExecutor.java,366,6,6,6,6,6,6,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/topology/TridentTopologyBuilder.java,645,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/topology/state/RotatingTransactionalState.java,141,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/topology/state/TestTransactionalState.java,16,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/topology/state/TransactionalState.java,161,0,0,0,0,0,0,0,0,0,0,0,Yes
0.9.4,storm-client/src/jvm/org/apache/storm/trident/tuple/ComboList.java,63,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/tuple/ConsList.java,35,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/tuple/TridentTuple.java,12,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/tuple/TridentTupleView.java,281,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/tuple/ValuePointer.java,36,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/util/ErrorEdgeFactory.java,9,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/util/IndexedEdge.java,26,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/util/LRUMap.java,14,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/util/TridentUtils.java,87,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/AbstractTridentWindowManager.java,161,2,2,2,2,2,2,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/ITridentWindowManager.java,10,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/InMemoryTridentWindowManager.java,41,1,1,1,1,1,1,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/InMemoryWindowsStore.java,140,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/InMemoryWindowsStoreFactory.java,14,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/StoreBasedTridentWindowManager.java,160,4,4,4,4,4,4,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/TridentBatchTuple.java,17,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/WindowKryoSerializer.java,35,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/WindowTridentProcessor.java,201,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/WindowsState.java,22,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/WindowsStateFactory.java,13,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/WindowsStateUpdater.java,51,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/WindowsStore.java,32,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/WindowsStoreFactory.java,8,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/config/BaseWindowConfig.java,24,1,1,1,1,1,1,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/config/SlidingCountWindow.java,15,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/config/SlidingDurationWindow.java,16,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/config/TumblingCountWindow.java,15,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/config/TumblingDurationWindow.java,16,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/config/WindowConfig.java,15,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/strategy/BaseWindowStrategy.java,8,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/strategy/SlidingCountWindowStrategy.java,20,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/strategy/SlidingDurationWindowStrategy.java,20,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/strategy/TumblingCountWindowStrategy.java,20,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/strategy/TumblingDurationWindowStrategy.java,20,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/trident/windowing/strategy/WindowStrategy.java,8,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/tuple/AddressedTuple.java,27,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/tuple/Fields.java,82,1,1,1,1,1,1,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/tuple/ITuple.java,30,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/tuple/MessageId.java,64,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/tuple/Tuple.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/tuple/TupleImpl.java,210,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/tuple/Values.java,12,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/BatchHelper.java,60,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/BufferFileInputStream.java,30,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/CRC32OutputStream.java,21,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ConfigUtils.java,354,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/CuratorUtils.java,100,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/DRPCClient.java,110,1,1,1,1,1,1,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/DefaultShellLogHandler.java,57,2,2,2,2,2,2,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/DisallowedStrategyException.java,16,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ExtendedThreadPoolExecutor.java,45,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/IPredicate.java,4,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/IVersionInfo.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/InprocMessaging.java,69,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/JCQueue.java,336,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/KeyedRoundRobinQueue.java,47,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ListDelegate.java,110,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/LocalState.java,230,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/MutableInt.java,20,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/MutableLong.java,20,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/MutableObject.java,15,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/NimbusClient.java,153,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/NimbusLeaderNotFoundException.java,15,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ObjectReader.java,105,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ReflectionUtils.java,57,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/RegisteredGlobalState.java,32,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/RotatingMap.java,80,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ServiceRegistry.java,24,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ShellBoltMessageQueue.java,62,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ShellCommandRunner.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ShellCommandRunnerImpl.java,24,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ShellLogHandler.java,8,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ShellProcess.java,155,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ShellUtils.java,320,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/SimpleVersion.java,55,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/StormBoundedExponentialBackoffRetry.java,47,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/SupervisorClient.java,53,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/SupervisorIfaceFactory.java,8,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ThriftTopologyUtils.java,38,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/Time.java,186,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/TimeCacheMap.java,79,1,1,1,1,1,1,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/TransferDrainer.java,60,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/TupleUtils.java,39,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/Utils.java,1371,0,0,0,0,0,0,0,0,0,0,0,Yes
0.9.4,storm-client/src/jvm/org/apache/storm/utils/VersionInfo.java,160,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/VersionedStore.java,151,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/WindowedTimeThrottler.java,27,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/WrappedAlreadyAliveException.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/WrappedAuthorizationException.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/WrappedDRPCExecutionException.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/WrappedHBExecutionException.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/WrappedIllegalStateException.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/WrappedInvalidTopologyException.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/WrappedKeyAlreadyExistsException.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/WrappedKeyNotFoundException.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/WrappedNotAliveException.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/WritableUtils.java,207,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/utils/ZookeeperAuthInfo.java,30,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/validation/ConfigValidation.java,710,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/validation/ConfigValidationAnnotations.java,132,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/validation/ConfigValidationUtils.java,94,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/validation/NotConf.java,3,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/validation/Validated.java,3,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/CountEvictionPolicy.java,57,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/CountTriggerPolicy.java,52,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/DefaultEvictionContext.java,38,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/Event.java,6,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/EventImpl.java,28,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/EvictionContext.java,7,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/EvictionPolicy.java,16,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/StatefulWindowManager.java,116,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/TimeEvictionPolicy.java,66,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/TimeTriggerPolicy.java,97,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/TimestampExtractor.java,6,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/TriggerHandler.java,4,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/TriggerPolicy.java,9,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/TupleWindow.java,4,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/TupleWindowImpl.java,73,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/TupleWindowIterImpl.java,50,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/WaterMarkEvent.java,14,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/WaterMarkEventGenerator.java,98,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/WatermarkCountEvictionPolicy.java,77,1,1,1,1,1,1,1,1,179,179,179,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/WatermarkCountTriggerPolicy.java,59,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/WatermarkTimeEvictionPolicy.java,32,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/WatermarkTimeTriggerPolicy.java,80,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/Window.java,14,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/WindowLifecycleListener.java,14,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/WindowManager.java,197,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/persistence/SimpleWindowPartitionCache.java,159,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/persistence/WindowPartitionCache.java,24,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/windowing/persistence/WindowState.java,334,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/zookeeper/ClientZookeeper.java,250,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/zookeeper/ZkEventTypes.java,17,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-client/src/jvm/org/apache/storm/zookeeper/ZkKeeperStates.java,16,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-clojure/src/main/java/org/apache/storm/clojure/ClojureBolt.java,86,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-clojure/src/main/java/org/apache/storm/clojure/ClojureSerializationRegister.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-clojure/src/main/java/org/apache/storm/clojure/ClojureSpout.java,109,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-clojure/src/main/java/org/apache/storm/clojure/ClojureTuple.java,345,4,4,4,4,4,4,1,1,179,179,179,No
0.9.4,storm-clojure/src/main/java/org/apache/storm/clojure/ClojureUtil.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-clojure/src/main/java/org/apache/storm/clojure/IndifferentAccessMap.java,131,22,22,22,22,22,22,1,1,179,179,179,No
0.9.4,storm-clojure/src/main/java/org/apache/storm/clojure/RichShellBolt.java,29,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-clojure/src/main/java/org/apache/storm/clojure/RichShellSpout.java,29,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/Activate.java,18,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/AdminCommands.java,279,0,0,0,0,0,0,0,0,0,0,0,Yes
0.9.4,storm-core/src/jvm/org/apache/storm/command/BasicDrpcClient.java,39,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/Blobstore.java,278,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/CLI.java,209,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/ConfigValue.java,23,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/Deactivate.java,18,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/DevZookeeper.java,19,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/GetErrors.java,54,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/HealthCheck.java,10,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/Heartbeats.java,56,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/KillTopology.java,31,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/KillWorkers.java,14,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/ListTopologies.java,31,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/Monitor.java,41,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/Rebalance.java,104,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/SetLogLevel.java,77,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/ShellSubmission.java,30,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/command/UploadCredentials.java,83,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/planner/CompoundSpout.java,4,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/planner/CompoundTask.java,4,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/planner/TaskBundle.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/shade/org/apache/zookeeper/ZkCli.java,118,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/testing/MockLeaderElector.java,49,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/testing/staticmocking/MockedClientZookeeper.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/testing/staticmocking/MockedCluster.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/testing/staticmocking/MockedSupervisorUtils.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/testing/staticmocking/MockedZookeeper.java,11,0,0,0,0,0,0,0,0,0,0,0,No
0.9.4,storm-core/src/jvm/org/apache/storm/utils/Monitor.java,210,0,0,0,0,0,0,0,0,0,0,0,No
